Product ID,SKU,Product Name,Brand,Category,Subcategory,Description,Original Price ($),Discount (%),Sale Price ($),Currency,Stock Quantity,Stock Status,Rating,Review Count,Weight (kg),Color,Size,Is Featured,Is New Arrival,Is Bestseller,Date Added,Tags,Image URL,Product URL
PROD-000070,CLO-00070-894,Ralph Lauren Classic Men's T-Shirt,Ralph Lauren,Clothing & Apparel,Accessories,Classic Men's T-Shirt by Ralph Lauren. High-quality retail product with excellent durability and performance. Perfect for everyday use.,274.07,25,205.55,USD,2344,In Stock,4.7,14798,5.83,Silver,XXL,No,Yes,Yes,2023-05-29,"clothing & apparel, ralph lauren, men's t-shirt, classic",https://images.retail-demo.com/clothing-apparel/mens-t-shirt-2.jpg,https://retail-demo.com/products/prod-000070
PROD-000059,ELE-00059-373,Panasonic Lite LED Strip Lights,Panasonic,Electronics,Smart Home,Lite LED Strip Lights by Panasonic. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1898.4,50,949.2,USD,1667,In Stock,3.9,850,3.36,Blue,6,No,Yes,No,2022-03-01,"electronics, panasonic, led strip lights, lite",https://images.retail-demo.com/electronics/led-strip-lights-5.jpg,https://retail-demo.com/products/prod-000059
PROD-000129,CLO-00129-175,Nike Casual Trench Coat,Nike,Clothing & Apparel,Shoes,Casual Trench Coat by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,24.83,30,17.38,USD,2364,In Stock,3.4,9069,12.66,Silver,7,No,No,No,2022-09-01,"clothing & apparel, nike, trench coat, casual",https://images.retail-demo.com/clothing-apparel/trench-coat-2.jpg,https://retail-demo.com/products/prod-000129
PROD-000438,TOY-00438-443,Hasbro STEM Yo-Yo,Hasbro,Toys & Games,Board Games,STEM Yo-Yo by Hasbro. High-quality retail product with excellent durability and performance. Perfect for everyday use.,145.36,50,72.68,USD,1656,In Stock,3.7,4423,0.9,Pink,XS,No,Yes,No,2022-08-16,"toys & games, hasbro, yo-yo, stem",https://images.retail-demo.com/toys-games/yo-yo-4.jpg,https://retail-demo.com/products/prod-000438
PROD-000020,ELE-00020-478,LG Turbo Smart Bulb,LG,Electronics,Audio,Turbo Smart Bulb by LG. High-quality retail product with excellent durability and performance. Perfect for everyday use.,685.04,15,582.28,USD,2001,In Stock,4.8,14410,4.03,Gold,7,No,No,Yes,2024-12-19,"electronics, lg, smart bulb, turbo",https://images.retail-demo.com/electronics/smart-bulb-1.jpg,https://retail-demo.com/products/prod-000020
PROD-000204,FOO-00204-749,Quaker Sugar-Free Green Tea Bags,Quaker,Food & Grocery,International,Sugar-Free Green Tea Bags by Quaker. High-quality retail product with excellent durability and performance. Perfect for everyday use.,48.76,0,48.76,USD,4804,In Stock,4.1,6406,20.88,Purple,9,Yes,No,No,2024-06-14,"food & grocery, quaker, green tea bags, sugar-free",https://images.retail-demo.com/food-grocery/green-tea-bags-2.jpg,https://retail-demo.com/products/prod-000204
PROD-000100,CLO-00100-195,Uniqlo Modern Maxi Dress,Uniqlo,Clothing & Apparel,Outerwear,Modern Maxi Dress by Uniqlo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,245.81,50,122.91,USD,4312,In Stock,4.4,12109,16.79,Brown,XXL,Yes,No,Yes,2023-09-25,"clothing & apparel, uniqlo, maxi dress, modern",https://images.retail-demo.com/clothing-apparel/maxi-dress-2.jpg,https://retail-demo.com/products/prod-000100
PROD-000504,TOY-00504-197,VTech Classic Video Game,VTech,Toys & Games,Outdoor Play,Classic Video Game by VTech. High-quality retail product with excellent durability and performance. Perfect for everyday use.,144.09,20,115.27,USD,598,In Stock,4.5,4203,1.56,Green,N/A,No,No,No,2023-12-27,"toys & games, vtech, video game, classic",https://images.retail-demo.com/toys-games/video-game-5.jpg,https://retail-demo.com/products/prod-000504
PROD-000176,FOO-00176-825,Nature Valley Whole Grain Olive Oil,Nature Valley,Food & Grocery,Snacks,Whole Grain Olive Oil by Nature Valley. High-quality retail product with excellent durability and performance. Perfect for everyday use.,10.63,30,7.44,USD,3781,In Stock,3.1,11919,11.02,Blue,12,Yes,No,No,2024-10-19,"food & grocery, nature valley, olive oil, whole grain",https://images.retail-demo.com/food-grocery/olive-oil-2.jpg,https://retail-demo.com/products/prod-000176
PROD-000531,AUT-00531-954,Magellan Professional Grade Car Vacuum,Magellan,Automotive,Tools,Professional Grade Car Vacuum by Magellan. High-quality retail product with excellent durability and performance. Perfect for everyday use.,180.12,20,144.1,USD,2009,In Stock,4.5,112,11.89,Blue,7,No,Yes,No,2023-06-29,"automotive, magellan, car vacuum, professional grade",https://images.retail-demo.com/automotive/car-vacuum-3.jpg,https://retail-demo.com/products/prod-000531
PROD-000336,BEA-00336-948,Paula's Choice Long-lasting Dry Shampoo,Paula's Choice,Beauty & Health,Body Care,Long-lasting Dry Shampoo by Paula's Choice. High-quality retail product with excellent durability and performance. Perfect for everyday use.,68.37,5,64.95,USD,3192,In Stock,3.3,12081,5.59,White,One Size,No,No,No,2023-07-11,"beauty & health, paula's choice, dry shampoo, long-lasting",https://images.retail-demo.com/beauty-health/dry-shampoo-3.jpg,https://retail-demo.com/products/prod-000336
PROD-000485,TOY-00485-394,Fisher-Price STEM Chess Set,Fisher-Price,Toys & Games,Educational,STEM Chess Set by Fisher-Price. High-quality retail product with excellent durability and performance. Perfect for everyday use.,128.9,0,128.9,USD,1753,In Stock,4.7,8784,1.28,Pink,One Size,No,No,Yes,2022-07-08,"toys & games, fisher-price, chess set, stem",https://images.retail-demo.com/toys-games/chess-set-5.jpg,https://retail-demo.com/products/prod-000485
PROD-000038,ELE-00038-841,Philips Advanced Wireless Charger,Philips,Electronics,Computers,Advanced Wireless Charger by Philips. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1229.53,20,983.62,USD,3312,In Stock,3.7,11132,21.03,Multicolor,M,Yes,No,No,2022-02-25,"electronics, philips, wireless charger, advanced",https://images.retail-demo.com/electronics/wireless-charger-1.jpg,https://retail-demo.com/products/prod-000038
PROD-000454,TOY-00454-585,Hasbro Educational Nerf Gun,Hasbro,Toys & Games,Educational,Educational Nerf Gun by Hasbro. High-quality retail product with excellent durability and performance. Perfect for everyday use.,194.17,30,135.92,USD,2421,In Stock,5.0,5432,24.24,Silver,8,No,No,Yes,2024-06-24,"toys & games, hasbro, nerf gun, educational",https://images.retail-demo.com/toys-games/nerf-gun-3.jpg,https://retail-demo.com/products/prod-000454
PROD-000505,TOY-00505-787,LeapFrog Educational Coding Toy,LeapFrog,Toys & Games,Educational,Educational Coding Toy by LeapFrog. High-quality retail product with excellent durability and performance. Perfect for everyday use.,6.04,30,4.23,USD,3233,In Stock,4.2,4961,3.39,Multicolor,7,Yes,No,No,2023-01-03,"toys & games, leapfrog, coding toy, educational",https://images.retail-demo.com/toys-games/coding-toy-3.jpg,https://retail-demo.com/products/prod-000505
PROD-000362,BEA-00362-215,Paula's Choice Volumizing Mascara,Paula's Choice,Beauty & Health,Men's Grooming,Volumizing Mascara by Paula's Choice. High-quality retail product with excellent durability and performance. Perfect for everyday use.,33.94,15,28.85,USD,702,In Stock,3.3,11940,1.46,Pink,N/A,No,No,No,2022-01-29,"beauty & health, paula's choice, mascara, volumizing",https://images.retail-demo.com/beauty-health/mascara-3.jpg,https://retail-demo.com/products/prod-000362
PROD-000260,HOM-00260-408,Pottery Barn Contemporary Kitchen Island,Pottery Barn,Home & Furniture,Office,Contemporary Kitchen Island by Pottery Barn. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1409.69,5,1339.21,USD,76,In Stock,4.4,10332,16.58,Purple,7,No,No,Yes,2022-10-08,"home & furniture, pottery barn, kitchen island, contemporary",https://images.retail-demo.com/home-furniture/kitchen-island-4.jpg,https://retail-demo.com/products/prod-000260
PROD-000107,CLO-00107-320,Reebok Formal Polo Shirt,Reebok,Clothing & Apparel,Accessories,Formal Polo Shirt by Reebok. High-quality retail product with excellent durability and performance. Perfect for everyday use.,140.08,0,140.08,USD,2096,In Stock,4.8,316,3.82,Orange,8,No,Yes,No,2023-08-14,"clothing & apparel, reebok, polo shirt, formal",https://images.retail-demo.com/clothing-apparel/polo-shirt-2.jpg,https://retail-demo.com/products/prod-000107
PROD-000130,CLO-00130-303,Uniqlo Modern Chinos,Uniqlo,Clothing & Apparel,Activewear,Modern Chinos by Uniqlo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,240.51,15,204.43,USD,1181,In Stock,4.1,5995,12.78,Brown,XS,Yes,Yes,No,2022-10-08,"clothing & apparel, uniqlo, chinos, modern",https://images.retail-demo.com/clothing-apparel/chinos-3.jpg,https://retail-demo.com/products/prod-000130
PROD-000571,AUT-00571-730,Husky Liners Durable GPS Navigator,Husky Liners,Automotive,Exterior Accessories,Durable GPS Navigator by Husky Liners. High-quality retail product with excellent durability and performance. Perfect for everyday use.,243.1,15,206.63,USD,2749,In Stock,4.7,9279,10.53,Gray,S,No,Yes,Yes,2024-10-12,"automotive, husky liners, gps navigator, durable",https://images.retail-demo.com/automotive/gps-navigator-2.jpg,https://retail-demo.com/products/prod-000571
PROD-000231,HOM-00231-195,Ashley Bohemian Coffee Table,Ashley,Home & Furniture,Dining,Bohemian Coffee Table by Ashley. High-quality retail product with excellent durability and performance. Perfect for everyday use.,356.8,20,285.44,USD,4481,In Stock,3.3,1233,14.89,Pink,N/A,No,Yes,No,2024-06-02,"home & furniture, ashley, coffee table, bohemian",https://images.retail-demo.com/home-furniture/coffee-table-2.jpg,https://retail-demo.com/products/prod-000231
PROD-000210,FOO-00210-398,Pringles Gluten-Free Trail Mix,Pringles,Food & Grocery,Supplements,Gluten-Free Trail Mix by Pringles. High-quality retail product with excellent durability and performance. Perfect for everyday use.,17.7,30,12.39,USD,1643,In Stock,3.9,6049,19.63,Orange,8,No,No,No,2024-01-25,"food & grocery, pringles, trail mix, gluten-free",https://images.retail-demo.com/food-grocery/trail-mix-5.jpg,https://retail-demo.com/products/prod-000210
PROD-000500,TOY-00500-303,Transformers Adventure Action Figure,Transformers,Toys & Games,Educational,Adventure Action Figure by Transformers. High-quality retail product with excellent durability and performance. Perfect for everyday use.,131.18,50,65.59,USD,3788,In Stock,3.5,1462,17.56,Gray,XS,No,No,No,2024-05-28,"toys & games, transformers, action figure, adventure",https://images.retail-demo.com/toys-games/action-figure-5.jpg,https://retail-demo.com/products/prod-000500
PROD-000259,HOM-00259-769,Floyd Traditional Wardrobe,Floyd,Home & Furniture,Storage,Traditional Wardrobe by Floyd. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1253.8,40,752.28,USD,885,In Stock,5.0,10850,0.59,Orange,S,No,No,Yes,2024-02-18,"home & furniture, floyd, wardrobe, traditional",https://images.retail-demo.com/home-furniture/wardrobe-1.jpg,https://retail-demo.com/products/prod-000259
PROD-000463,TOY-00463-465,LEGO Deluxe Microscope,LEGO,Toys & Games,Board Games,Deluxe Microscope by LEGO. High-quality retail product with excellent durability and performance. Perfect for everyday use.,36.75,0,36.75,USD,1109,In Stock,3.3,7558,1.42,Green,One Size,No,Yes,No,2023-08-17,"toys & games, lego, microscope, deluxe",https://images.retail-demo.com/toys-games/microscope-3.jpg,https://retail-demo.com/products/prod-000463
PROD-000559,AUT-00559-604,Garmin Professional Grade Chrome Polish,Garmin,Automotive,Electronics,Professional Grade Chrome Polish by Garmin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,99.82,25,74.86,USD,2299,In Stock,4.9,607,17.7,Red,XS,No,No,No,2022-08-16,"automotive, garmin, chrome polish, professional grade",https://images.retail-demo.com/automotive/chrome-polish-3.jpg,https://retail-demo.com/products/prod-000559
PROD-000540,AUT-00540-478,Armor All Universal Fit Battery Tender,Armor All,Automotive,Electronics,Universal Fit Battery Tender by Armor All. High-quality retail product with excellent durability and performance. Perfect for everyday use.,32.37,0,32.37,USD,639,In Stock,4.0,7314,13.2,Pink,7,No,No,No,2024-10-18,"automotive, armor all, battery tender, universal fit",https://images.retail-demo.com/automotive/battery-tender-4.jpg,https://retail-demo.com/products/prod-000540
PROD-000063,ELE-00063-144,OnePlus Plus E-Reader,OnePlus,Electronics,Audio,Plus E-Reader by OnePlus. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2452.5,5,2329.88,USD,3365,In Stock,4.1,3831,18.64,Orange,N/A,No,No,No,2022-11-08,"electronics, oneplus, e-reader, plus",https://images.retail-demo.com/electronics/e-reader-4.jpg,https://retail-demo.com/products/prod-000063
PROD-000521,AUT-00521-295,Bosch Durable Seat Covers,Bosch,Automotive,Car Care,Durable Seat Covers by Bosch. High-quality retail product with excellent durability and performance. Perfect for everyday use.,262.25,50,131.12,USD,4412,In Stock,3.5,13801,7.59,Beige,M,No,No,No,2022-02-14,"automotive, bosch, seat covers, durable",https://images.retail-demo.com/automotive/seat-covers-1.jpg,https://retail-demo.com/products/prod-000521
PROD-000435,SPO-00435-144,Nike Durable Hiking Boots,Nike,Sports & Outdoors,Running,Durable Hiking Boots by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,178.18,20,142.54,USD,3712,In Stock,3.5,10110,18.54,Multicolor,7,No,Yes,No,2022-03-01,"sports & outdoors, nike, hiking boots, durable",https://images.retail-demo.com/sports-outdoors/hiking-boots-4.jpg,https://retail-demo.com/products/prod-000435
PROD-000253,HOM-00253-694,CB2 Industrial Wardrobe,CB2,Home & Furniture,Lighting,Industrial Wardrobe by CB2. High-quality retail product with excellent durability and performance. Perfect for everyday use.,938.24,0,938.24,USD,4780,In Stock,3.9,14199,1.87,Multicolor,L,Yes,No,No,2024-12-21,"home & furniture, cb2, wardrobe, industrial",https://images.retail-demo.com/home-furniture/wardrobe-3.jpg,https://retail-demo.com/products/prod-000253
PROD-000112,CLO-00112-934,Reebok Premium Denim Jeans,Reebok,Clothing & Apparel,Activewear,Premium Denim Jeans by Reebok. High-quality retail product with excellent durability and performance. Perfect for everyday use.,266.87,15,226.84,USD,3262,In Stock,4.9,8449,11.89,Black,11,No,No,Yes,2024-01-02,"clothing & apparel, reebok, denim jeans, premium",https://images.retail-demo.com/clothing-apparel/denim-jeans-1.jpg,https://retail-demo.com/products/prod-000112
PROD-000035,ELE-00035-741,Xiaomi Plus Security Camera,Xiaomi,Electronics,Computers,Plus Security Camera by Xiaomi. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2104.45,10,1894.0,USD,3969,In Stock,4.5,8545,6.94,White,10,No,Yes,Yes,2023-07-11,"electronics, xiaomi, security camera, plus",https://images.retail-demo.com/electronics/security-camera-3.jpg,https://retail-demo.com/products/prod-000035
PROD-000557,AUT-00557-952,Garmin High-Performance Blind Spot Mirror,Garmin,Automotive,Tools,High-Performance Blind Spot Mirror by Garmin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,218.94,50,109.47,USD,253,In Stock,4.3,8830,16.82,Purple,S,No,No,Yes,2024-01-04,"automotive, garmin, blind spot mirror, high-performance",https://images.retail-demo.com/automotive/blind-spot-mirror-4.jpg,https://retail-demo.com/products/prod-000557
PROD-000446,TOY-00446-871,Mattel STEM Candy Land,Mattel,Toys & Games,Arts & Crafts,STEM Candy Land by Mattel. High-quality retail product with excellent durability and performance. Perfect for everyday use.,148.78,40,89.27,USD,1718,In Stock,4.7,11520,19.05,Green,XXL,No,No,Yes,2024-05-16,"toys & games, mattel, candy land, stem",https://images.retail-demo.com/toys-games/candy-land-3.jpg,https://retail-demo.com/products/prod-000446
PROD-000502,TOY-00502-714,Fisher-Price Deluxe Slime Kit,Fisher-Price,Toys & Games,Board Games,Deluxe Slime Kit by Fisher-Price. High-quality retail product with excellent durability and performance. Perfect for everyday use.,61.14,25,45.86,USD,1692,In Stock,3.8,7071,24.88,Blue,10,No,No,No,2023-01-05,"toys & games, fisher-price, slime kit, deluxe",https://images.retail-demo.com/toys-games/slime-kit-4.jpg,https://retail-demo.com/products/prod-000502
PROD-000322,BEA-00322-231,Drunk Elephant Nourishing Nail Care Kit,Drunk Elephant,Beauty & Health,Skincare,Nourishing Nail Care Kit by Drunk Elephant. High-quality retail product with excellent durability and performance. Perfect for everyday use.,76.16,30,53.31,USD,4724,In Stock,3.6,3643,13.19,Navy,6,Yes,No,No,2023-12-13,"beauty & health, drunk elephant, nail care kit, nourishing",https://images.retail-demo.com/beauty-health/nail-care-kit-4.jpg,https://retail-demo.com/products/prod-000322
PROD-000141,CLO-00141-636,Ralph Lauren Slim Fit Jumpsuit,Ralph Lauren,Clothing & Apparel,Shoes,Slim Fit Jumpsuit by Ralph Lauren. High-quality retail product with excellent durability and performance. Perfect for everyday use.,279.24,15,237.35,USD,4450,In Stock,3.6,10512,22.24,Gray,12,No,No,No,2023-01-30,"clothing & apparel, ralph lauren, jumpsuit, slim fit",https://images.retail-demo.com/clothing-apparel/jumpsuit-1.jpg,https://retail-demo.com/products/prod-000141
PROD-000433,SPO-00433-456,Callaway Pro Kettlebell,Callaway,Sports & Outdoors,Water Sports,Pro Kettlebell by Callaway. High-quality retail product with excellent durability and performance. Perfect for everyday use.,371.1,0,371.1,USD,2467,In Stock,4.3,12826,0.21,Red,L,Yes,No,Yes,2022-07-15,"sports & outdoors, callaway, kettlebell, pro",https://images.retail-demo.com/sports-outdoors/kettlebell-5.jpg,https://retail-demo.com/products/prod-000433
PROD-000123,CLO-00123-706,Levi's Relaxed Maxi Dress,Levi's,Clothing & Apparel,Activewear,Relaxed Maxi Dress by Levi's. High-quality retail product with excellent durability and performance. Perfect for everyday use.,191.25,40,114.75,USD,1381,In Stock,4.1,8239,3.94,Purple,8,No,No,No,2022-03-26,"clothing & apparel, levi's, maxi dress, relaxed",https://images.retail-demo.com/clothing-apparel/maxi-dress-1.jpg,https://retail-demo.com/products/prod-000123
PROD-000023,ELE-00023-696,Dell Pro Noise Cancelling Headphones,Dell,Electronics,Smart Home,Pro Noise Cancelling Headphones by Dell. High-quality retail product with excellent durability and performance. Perfect for everyday use.,306.32,0,306.32,USD,3024,In Stock,4.1,13679,3.79,Gray,XS,No,No,No,2022-03-23,"electronics, dell, noise cancelling headphones, pro",https://images.retail-demo.com/electronics/noise-cancelling-headphones-3.jpg,https://retail-demo.com/products/prod-000023
PROD-000538,AUT-00538-679,ACDelco Long-Lasting Tire Pressure Gauge,ACDelco,Automotive,Electronics,Long-Lasting Tire Pressure Gauge by ACDelco. High-quality retail product with excellent durability and performance. Perfect for everyday use.,296.84,25,222.63,USD,4764,In Stock,3.7,3873,22.37,Purple,9,No,No,No,2023-09-05,"automotive, acdelco, tire pressure gauge, long-lasting",https://images.retail-demo.com/automotive/tire-pressure-gauge-3.jpg,https://retail-demo.com/products/prod-000538
PROD-000556,AUT-00556-761,Michelin Professional Grade Engine Air Filter,Michelin,Automotive,Car Care,Professional Grade Engine Air Filter by Michelin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,188.23,40,112.94,USD,1095,In Stock,3.7,14980,15.26,Black,N/A,Yes,Yes,No,2024-04-26,"automotive, michelin, engine air filter, professional grade",https://images.retail-demo.com/automotive/engine-air-filter-5.jpg,https://retail-demo.com/products/prod-000556
PROD-000049,ELE-00049-229,Apple Plus Action Camera,Apple,Electronics,Audio,Plus Action Camera by Apple. High-quality retail product with excellent durability and performance. Perfect for everyday use.,761.72,15,647.46,USD,4375,In Stock,3.4,236,1.23,Black,7,No,Yes,No,2024-10-02,"electronics, apple, action camera, plus",https://images.retail-demo.com/electronics/action-camera-1.jpg,https://retail-demo.com/products/prod-000049
PROD-000394,SPO-00394-297,Nike Training Boxing Gloves,Nike,Sports & Outdoors,Outdoor & Camping,Training Boxing Gloves by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,457.5,50,228.75,USD,1642,In Stock,4.8,5262,6.99,Green,11,No,Yes,Yes,2023-07-13,"sports & outdoors, nike, boxing gloves, training",https://images.retail-demo.com/sports-outdoors/boxing-gloves-2.jpg,https://retail-demo.com/products/prod-000394
PROD-000358,BEA-00358-556,Too Faced Brightening Cologne,Too Faced,Beauty & Health,Wellness,Brightening Cologne by Too Faced. High-quality retail product with excellent durability and performance. Perfect for everyday use.,52.38,5,49.76,USD,3218,In Stock,3.3,11041,14.92,Brown,S,No,No,No,2023-08-17,"beauty & health, too faced, cologne, brightening",https://images.retail-demo.com/beauty-health/cologne-4.jpg,https://retail-demo.com/products/prod-000358
PROD-000094,CLO-00094-281,Levi's Premium Sweater,Levi's,Clothing & Apparel,Accessories,Premium Sweater by Levi's. High-quality retail product with excellent durability and performance. Perfect for everyday use.,60.3,0,60.3,USD,617,In Stock,4.5,10744,15.74,Beige,11,No,No,Yes,2023-10-24,"clothing & apparel, levi's, sweater, premium",https://images.retail-demo.com/clothing-apparel/sweater-3.jpg,https://retail-demo.com/products/prod-000094
PROD-000445,TOY-00445-763,Mattel Collector's Remote Control Car,Mattel,Toys & Games,Outdoor Play,Collector's Remote Control Car by Mattel. High-quality retail product with excellent durability and performance. Perfect for everyday use.,76.28,40,45.77,USD,1435,In Stock,3.1,6008,17.65,Brown,10,No,Yes,No,2023-11-17,"toys & games, mattel, remote control car, collector's",https://images.retail-demo.com/toys-games/remote-control-car-2.jpg,https://retail-demo.com/products/prod-000445
PROD-000197,FOO-00197-812,Kellogg's Premium Sparkling Water,Kellogg's,Food & Grocery,Pantry,Premium Sparkling Water by Kellogg's. High-quality retail product with excellent durability and performance. Perfect for everyday use.,30.49,30,21.34,USD,66,In Stock,4.4,157,20.45,Gold,One Size,No,No,No,2022-05-26,"food & grocery, kellogg's, sparkling water, premium",https://images.retail-demo.com/food-grocery/sparkling-water-2.jpg,https://retail-demo.com/products/prod-000197
PROD-000406,SPO-00406-963,Garmin All-Terrain Cooler,Garmin,Sports & Outdoors,Outdoor & Camping,All-Terrain Cooler by Garmin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,400.86,25,300.64,USD,3150,In Stock,3.3,9105,21.02,Gray,XL,No,Yes,No,2022-01-24,"sports & outdoors, garmin, cooler, all-terrain",https://images.retail-demo.com/sports-outdoors/cooler-1.jpg,https://retail-demo.com/products/prod-000406
PROD-000420,SPO-00420-808,Patagonia High-Performance Kettlebell,Patagonia,Sports & Outdoors,Cycling,High-Performance Kettlebell by Patagonia. High-quality retail product with excellent durability and performance. Perfect for everyday use.,285.49,0,285.49,USD,3497,In Stock,4.3,4533,19.27,Green,XL,No,Yes,No,2023-07-22,"sports & outdoors, patagonia, kettlebell, high-performance",https://images.retail-demo.com/sports-outdoors/kettlebell-1.jpg,https://retail-demo.com/products/prod-000420
PROD-000317,BEA-00317-672,NARS Soothing Moisturizer,NARS,Beauty & Health,Skincare,Soothing Moisturizer by NARS. High-quality retail product with excellent durability and performance. Perfect for everyday use.,88.35,10,79.52,USD,872,In Stock,3.4,8299,12.63,Green,S,No,No,No,2023-05-28,"beauty & health, nars, moisturizer, soothing",https://images.retail-demo.com/beauty-health/moisturizer-4.jpg,https://retail-demo.com/products/prod-000317
PROD-000092,CLO-00092-190,Gap Relaxed Women's Dress,Gap,Clothing & Apparel,Shoes,Relaxed Women's Dress by Gap. High-quality retail product with excellent durability and performance. Perfect for everyday use.,242.37,40,145.42,USD,2964,In Stock,3.9,11303,21.13,Red,One Size,No,No,No,2022-06-11,"clothing & apparel, gap, women's dress, relaxed",https://images.retail-demo.com/clothing-apparel/womens-dress-4.jpg,https://retail-demo.com/products/prod-000092
PROD-000128,CLO-00128-392,Nike Classic Raincoat,Nike,Clothing & Apparel,Activewear,Classic Raincoat by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,91.58,40,54.95,USD,3855,In Stock,4.8,10724,0.3,White,One Size,No,No,Yes,2024-01-20,"clothing & apparel, nike, raincoat, classic",https://images.retail-demo.com/clothing-apparel/raincoat-4.jpg,https://retail-demo.com/products/prod-000128
PROD-000213,FOO-00213-545,Kellogg's Whole Grain Apple Cider Vinegar,Kellogg's,Food & Grocery,Organic,Whole Grain Apple Cider Vinegar by Kellogg's. High-quality retail product with excellent durability and performance. Perfect for everyday use.,8.4,20,6.72,USD,510,In Stock,3.1,9308,24.11,Red,XL,No,No,No,2024-03-15,"food & grocery, kellogg's, apple cider vinegar, whole grain",https://images.retail-demo.com/food-grocery/apple-cider-vinegar-3.jpg,https://retail-demo.com/products/prod-000213
PROD-000090,CLO-00090-864,Reebok Relaxed Sports Bra,Reebok,Clothing & Apparel,Shoes,Relaxed Sports Bra by Reebok. High-quality retail product with excellent durability and performance. Perfect for everyday use.,231.6,10,208.44,USD,4074,In Stock,3.7,131,4.47,Navy,7,No,No,No,2023-12-27,"clothing & apparel, reebok, sports bra, relaxed",https://images.retail-demo.com/clothing-apparel/sports-bra-1.jpg,https://retail-demo.com/products/prod-000090
PROD-000314,BEA-00314-306,NYX Lightweight Perfume,NYX,Beauty & Health,Wellness,Lightweight Perfume by NYX. High-quality retail product with excellent durability and performance. Perfect for everyday use.,13.32,0,13.32,USD,87,In Stock,4.3,7197,16.46,Silver,7,No,Yes,Yes,2022-03-10,"beauty & health, nyx, perfume, lightweight",https://images.retail-demo.com/beauty-health/perfume-5.jpg,https://retail-demo.com/products/prod-000314
PROD-000434,SPO-00434-383,Rawlings Competition Trekking Poles,Rawlings,Sports & Outdoors,Running,Competition Trekking Poles by Rawlings. High-quality retail product with excellent durability and performance. Perfect for everyday use.,309.44,25,232.08,USD,1704,In Stock,4.5,10807,4.92,Silver,M,No,No,Yes,2022-12-28,"sports & outdoors, rawlings, trekking poles, competition",https://images.retail-demo.com/sports-outdoors/trekking-poles-2.jpg,https://retail-demo.com/products/prod-000434
PROD-000539,AUT-00539-628,WeatherTech All-Weather Bike Carrier,WeatherTech,Automotive,Safety,All-Weather Bike Carrier by WeatherTech. High-quality retail product with excellent durability and performance. Perfect for everyday use.,288.02,30,201.61,USD,2685,In Stock,4.5,1729,4.89,Silver,XXL,No,Yes,No,2022-10-28,"automotive, weathertech, bike carrier, all-weather",https://images.retail-demo.com/automotive/bike-carrier-4.jpg,https://retail-demo.com/products/prod-000539
PROD-000365,BEA-00365-423,NYX Soothing Concealer,NYX,Beauty & Health,Body Care,Soothing Concealer by NYX. High-quality retail product with excellent durability and performance. Perfect for everyday use.,38.51,20,30.81,USD,815,In Stock,4.0,11632,21.68,Brown,S,No,Yes,No,2024-10-22,"beauty & health, nyx, concealer, soothing",https://images.retail-demo.com/beauty-health/concealer-4.jpg,https://retail-demo.com/products/prod-000365
PROD-000359,BEA-00359-368,MAC Clarifying Lip Gloss,MAC,Beauty & Health,Skincare,Clarifying Lip Gloss by MAC. High-quality retail product with excellent durability and performance. Perfect for everyday use.,16.96,40,10.18,USD,3270,In Stock,4.5,8985,10.02,Navy,11,No,Yes,Yes,2024-09-11,"beauty & health, mac, lip gloss, clarifying",https://images.retail-demo.com/beauty-health/lip-gloss-5.jpg,https://retail-demo.com/products/prod-000359
PROD-000178,FOO-00178-762,Nature Valley Natural Matcha Powder,Nature Valley,Food & Grocery,Supplements,Natural Matcha Powder by Nature Valley. High-quality retail product with excellent durability and performance. Perfect for everyday use.,7.24,5,6.88,USD,1362,In Stock,4.3,5821,1.2,Purple,9,No,No,Yes,2024-05-31,"food & grocery, nature valley, matcha powder, natural",https://images.retail-demo.com/food-grocery/matcha-powder-1.jpg,https://retail-demo.com/products/prod-000178
PROD-000537,AUT-00537-849,Castrol OEM Quality Car Alarm,Castrol,Automotive,Car Care,OEM Quality Car Alarm by Castrol. High-quality retail product with excellent durability and performance. Perfect for everyday use.,102.6,10,92.34,USD,904,In Stock,4.5,8283,21.06,Blue,9,No,Yes,Yes,2022-04-08,"automotive, castrol, car alarm, oem quality",https://images.retail-demo.com/automotive/car-alarm-1.jpg,https://retail-demo.com/products/prod-000537
